Algorithm;ScenarioName;RunIndex;MapWidth;MapHeight;ObstacleDensity;MapType;AllowDiagonal;Start;Goal;LinearDistance;WeightW;TimeLimitMs;MaxExpansions;TieBreakLowG;Found;PathCost;PathLength;Expansions;ElapsedMs;AllocBytes
JPS;0_100x100_dens0,10_corner_Diag;18;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832463;85;85;0;136872
Dijkstra;0_100x100_dens0,10_corner_Diag;19;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069776;106;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;19;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.69343417595158;112;131;0;174656
JPS;0_100x100_dens0,10_corner_Diag;19;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.69343417595152;85;84;0;135880
Dijkstra;0_100x100_dens0,10_corner_Diag;20;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;105;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;20;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.86500705120534;110;111;0;167936
JPS;0_100x100_dens0,10_corner_Diag;20;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;93;94;0;198896
Dijkstra;0_100x100_dens0,10_corner_Diag;21;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.350288425444;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;21;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.1076477383247;107;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;21;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544392;82;81;0;133784
Dijkstra;0_100x100_dens0,10_corner_Diag;22;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;22;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;102;0;164912
JPS;0_100x100_dens0,10_corner_Diag;22;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;93;92;0;197352
Dijkstra;0_100x100_dens0,10_corner_Diag;23;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;23;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.86500705120537;110;109;0;167264
JPS;0_100x100_dens0,10_corner_Diag;23;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069774;96;95;0;199712
Dijkstra;0_100x100_dens0,10_corner_Diag;24;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;24;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;105;106;0;166256
JPS;0_100x100_dens0,10_corner_Diag;24;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.9360748630708;91;90;0;196072
Dijkstra;0_100x100_dens0,10_corner_Diag;25;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307087;105;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;25;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.86500705120537;110;109;0;167264
JPS;0_100x100_dens0,10_corner_Diag;25;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069774;85;85;0;136696
Dijkstra;0_100x100_dens0,10_corner_Diag;26;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;26;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.86500705120537;110;109;0;167264
JPS;0_100x100_dens0,10_corner_Diag;26;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544392;84;83;0;135416
Dijkstra;0_100x100_dens0,10_corner_Diag;27;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;27;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;106;0;166256
JPS;0_100x100_dens0,10_corner_Diag;27;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.5218613006977;87;87;0;138328
Dijkstra;0_100x100_dens0,10_corner_Diag;28;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;28;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;28;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;85;84;0;135792
Dijkstra;0_100x100_dens0,10_corner_Diag;29;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;140.59292911256324;101;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;29;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.17871555019013;102;101;0;164576
JPS;0_100x100_dens0,10_corner_Diag;29;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;140.59292911256316;81;80;0;133232
Dijkstra;0_100x100_dens0,10_corner_Diag;30;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;30;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;147.2792206135785;111;111;0;167936
JPS;0_100x100_dens0,10_corner_Diag;30;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544392;88;87;0;138328
Dijkstra;0_100x100_dens0,10_corner_Diag;31;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544398;104;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;31;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.27922061357845;109;113;0;168608
JPS;0_100x100_dens0,10_corner_Diag;31;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;87;86;0;137600
Dijkstra;0_100x100_dens0,10_corner_Diag;32;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;32;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.4507934888323;113;115;0;169280
JPS;0_100x100_dens0,10_corner_Diag;32;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;90;89;0;139608
Dijkstra;0_100x100_dens0,10_corner_Diag;33;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;33;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;33;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781703;85;84;0;136056
Dijkstra;0_100x100_dens0,10_corner_Diag;34;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;34;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069776;106;105;0;165920
JPS;0_100x100_dens0,10_corner_Diag;34;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544392;89;88;0;138880
Dijkstra;0_100x100_dens0,10_corner_Diag;35;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;35;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069776;106;105;0;165920
JPS;0_100x100_dens0,10_corner_Diag;35;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.764501987817;88;87;0;138240
Dijkstra;0_100x100_dens0,10_corner_Diag;36;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069774;106;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;36;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832463;107;106;0;166256
JPS;0_100x100_dens0,10_corner_Diag;36;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;82;85;0;136696
Dijkstra;0_100x100_dens0,10_corner_Diag;37;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;37;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;146.10764773832466;109;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;37;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069774;89;88;0;190448
Dijkstra;0_100x100_dens0,10_corner_Diag;38;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;38;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;107;106;0;166256
JPS;0_100x100_dens0,10_corner_Diag;38;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.764501987817;85;84;0;136144
Dijkstra;0_100x100_dens0,10_corner_Diag;39;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;39;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;146.69343417595158;110;112;0;168272
JPS;0_100x100_dens0,10_corner_Diag;39;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544398;93;92;0;197528
Dijkstra;0_100x100_dens0,10_corner_Diag;40;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307087;105;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;40;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;147.86500705120537;112;111;0;167936
JPS;0_100x100_dens0,10_corner_Diag;40;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832463;90;89;0;139608
Dijkstra;0_100x100_dens0,10_corner_Diag;41;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;41;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;105;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;41;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.9360748630708;87;87;0;138328
Dijkstra;0_100x100_dens0,10_corner_Diag;42;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;42;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.86500705120537;110;109;0;167264
JPS;0_100x100_dens0,10_corner_Diag;42;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069768;86;85;0;136696
Dijkstra;0_100x100_dens0,10_corner_Diag;43;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307087;105;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;43;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;107;107;0;166592
JPS;0_100x100_dens0,10_corner_Diag;43;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307084;92;91;0;196624
Dijkstra;0_100x100_dens0,10_corner_Diag;44;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;44;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.10764773832466;107;106;0;166256
JPS;0_100x100_dens0,10_corner_Diag;44;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544395;85;84;0;136144
Dijkstra;0_100x100_dens0,10_corner_Diag;45;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307087;105;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;45;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;144.69343417595155;108;108;0;166928
JPS;0_100x100_dens0,10_corner_Diag;45;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.9360748630708;85;84;0;136056
Dijkstra;0_100x100_dens0,10_corner_Diag;46;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.93607486307087;105;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;46;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;148.208152801713;114;113;0;168608
JPS;0_100x100_dens0,10_corner_Diag;46;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.27922061357847;96;95;0;199624
Dijkstra;0_100x100_dens0,10_corner_Diag;47;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;142.35028842544398;104;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;47;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;146.45079348883226;111;110;0;167600
JPS;0_100x100_dens0,10_corner_Diag;47;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;143.52186130069774;90;89;0;191264
Dijkstra;0_100x100_dens0,10_corner_Diag;48;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;6;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;48;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;145.27922061357847;109;110;0;167600
JPS;0_100x100_dens0,10_corner_Diag;48;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781703;87;86;0;137512
Dijkstra;0_100x100_dens0,10_corner_Diag;49;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;8999;7;5595600
WeightedAStar;0_100x100_dens0,10_corner_Diag;49;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781706;103;102;0;164912
JPS;0_100x100_dens0,10_corner_Diag;49;100;100;0.1;Random;1;0,0;99,99;140.0071426749364;1.2;0;0;1;1;141.76450198781703;85;84;0;135968
Dijkstra;1_100x100_dens0,10_random_NoDiag;0;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7735;4;3152448
WeightedAStar;1_100x100_dens0,10_random_NoDiag;0;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;108;0;93544
Dijkstra;1_100x100_dens0,10_random_NoDiag;1;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7726;5;3150216
WeightedAStar;1_100x100_dens0,10_random_NoDiag;1;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;112;0;94536
Dijkstra;1_100x100_dens0,10_random_NoDiag;2;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7726;4;3150216
WeightedAStar;1_100x100_dens0,10_random_NoDiag;2;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;3;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7811;4;3171296
WeightedAStar;1_100x100_dens0,10_random_NoDiag;3;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;117;0;95776
Dijkstra;1_100x100_dens0,10_random_NoDiag;4;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7712;4;3146744
WeightedAStar;1_100x100_dens0,10_random_NoDiag;4;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;5;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7695;4;3142528
WeightedAStar;1_100x100_dens0,10_random_NoDiag;5;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;6;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7696;4;3142776
WeightedAStar;1_100x100_dens0,10_random_NoDiag;6;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;7;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7721;4;3148976
WeightedAStar;1_100x100_dens0,10_random_NoDiag;7;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;112;0;94536
Dijkstra;1_100x100_dens0,10_random_NoDiag;8;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7739;4;3153440
WeightedAStar;1_100x100_dens0,10_random_NoDiag;8;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;111;0;94288
Dijkstra;1_100x100_dens0,10_random_NoDiag;9;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7723;4;3155640
WeightedAStar;1_100x100_dens0,10_random_NoDiag;9;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;10;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7828;4;3175512
WeightedAStar;1_100x100_dens0,10_random_NoDiag;10;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;112.0;113;155;0;105200
Dijkstra;1_100x100_dens0,10_random_NoDiag;11;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7722;4;3149224
WeightedAStar;1_100x100_dens0,10_random_NoDiag;11;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;12;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7828;4;3175512
WeightedAStar;1_100x100_dens0,10_random_NoDiag;12;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;120;0;96520
Dijkstra;1_100x100_dens0,10_random_NoDiag;13;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7802;4;3169064
WeightedAStar;1_100x100_dens0,10_random_NoDiag;13;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;112.0;113;119;0;96272
Dijkstra;1_100x100_dens0,10_random_NoDiag;14;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7703;4;3144512
WeightedAStar;1_100x100_dens0,10_random_NoDiag;14;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;15;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7817;4;3172784
WeightedAStar;1_100x100_dens0,10_random_NoDiag;15;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;119;0;96272
Dijkstra;1_100x100_dens0,10_random_NoDiag;16;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7715;4;3153656
WeightedAStar;1_100x100_dens0,10_random_NoDiag;16;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;119;0;96272
Dijkstra;1_100x100_dens0,10_random_NoDiag;17;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7696;4;3142776
WeightedAStar;1_100x100_dens0,10_random_NoDiag;17;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;112;0;94536
Dijkstra;1_100x100_dens0,10_random_NoDiag;18;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7727;4;3150464
WeightedAStar;1_100x100_dens0,10_random_NoDiag;18;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;113;0;94784
Dijkstra;1_100x100_dens0,10_random_NoDiag;19;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7700;4;3143768
WeightedAStar;1_100x100_dens0,10_random_NoDiag;19;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;118;0;96024
Dijkstra;1_100x100_dens0,10_random_NoDiag;20;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7843;4;3179232
WeightedAStar;1_100x100_dens0,10_random_NoDiag;20;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;141;0;101728
Dijkstra;1_100x100_dens0,10_random_NoDiag;21;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7683;4;3139552
WeightedAStar;1_100x100_dens0,10_random_NoDiag;21;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;108;0;93544
Dijkstra;1_100x100_dens0,10_random_NoDiag;22;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7682;4;3139304
WeightedAStar;1_100x100_dens0,10_random_NoDiag;22;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;108;0;93544
Dijkstra;1_100x100_dens0,10_random_NoDiag;23;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7728;4;3150712
WeightedAStar;1_100x100_dens0,10_random_NoDiag;23;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;24;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7725;5;3149968
WeightedAStar;1_100x100_dens0,10_random_NoDiag;24;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;25;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7700;4;3143768
WeightedAStar;1_100x100_dens0,10_random_NoDiag;25;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;115;0;95280
Dijkstra;1_100x100_dens0,10_random_NoDiag;26;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7724;4;3149720
WeightedAStar;1_100x100_dens0,10_random_NoDiag;26;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;111;0;94288
Dijkstra;1_100x100_dens0,10_random_NoDiag;27;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7727;4;3156632
WeightedAStar;1_100x100_dens0,10_random_NoDiag;27;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;28;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7719;4;3148480
WeightedAStar;1_100x100_dens0,10_random_NoDiag;28;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;112;0;94536
Dijkstra;1_100x100_dens0,10_random_NoDiag;29;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7715;4;3147488
WeightedAStar;1_100x100_dens0,10_random_NoDiag;29;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;30;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7684;4;3139800
WeightedAStar;1_100x100_dens0,10_random_NoDiag;30;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;109;0;93792
Dijkstra;1_100x100_dens0,10_random_NoDiag;31;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7731;4;3151456
WeightedAStar;1_100x100_dens0,10_random_NoDiag;31;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;32;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;7717;4;3147984
WeightedAStar;1_100x100_dens0,10_random_NoDiag;32;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;108.0;109;110;0;94040
Dijkstra;1_100x100_dens0,10_random_NoDiag;33;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;7812;4;3177712
WeightedAStar;1_100x100_dens0,10_random_NoDiag;33;100;100;0.1;Random;0;8,67;99,84;92.57429448826494;1.2;0;0;1;1;110.0;111;115;0;95280
